entry_type,canonical_term,alias,domain,source_system,note
field_alias,Range-of-Coverage Profile,MM_MARC_RWPRO,RWPRO,SAP,Auto-linked via description
field_alias,Local field name for CO/PA link to SOP,MM_MARC_COPAM,OLD_FDNAME,SAP,Auto-linked via description
field_alias,Configurable Material,MM_MARC_STDPD,MATNR,SAP,Auto-linked via description
field_alias,Repetitive Manufacturing Profile,MM_MARC_SFEPR,SFEPR,SAP,Auto-linked via description
field_alias,Negative stocks allowed in plant,MM_MARC_XMCNG,XFELD,SAP,Auto-linked via description
field_alias,Required QM System for Supplier,MM_MARC_QSSYS,QSSYS,SAP,Auto-linked via description
field_alias,Planning Cycle,MM_MARC_LFRHY,MRPPP,SAP,Auto-linked via description
field_alias,Rounding Profile,MM_MARC_RDPRF,RDPRF,SAP,Auto-linked via description
field_alias,Reset Forecast Model Automatically,MM_MARC_AUTRU,XFELD,SAP,Auto-linked via description
field_alias,Exemption certificate: Indicator for legal control,MM_MARC_PRENC,PRENC,SAP,Auto-linked via description
field_alias,Indicator: Vendor declaration exists,MM_MARC_PRENE,PRENE,SAP,Auto-linked via description
field_alias,Validity date of vendor declaration,MM_MARC_PRENG,PRENG,SAP,Auto-linked via description
field_alias,Indicator: Military goods,MM_MARC_ITARK,XFELD,SAP,Auto-linked via description
field_alias,IS-R service level,MM_MARC_SERVG,W_SERVGRD,SAP,Auto-linked via description
field_alias,Co-Product,MM_MARC_KZKUP,FLAG,SAP,Auto-linked via description
field_alias,Planning Strategy Group,MM_MARC_STRGR,STRGR,SAP,Auto-linked via description
field_alias,Indicator: bulk material,MM_MARC_SCHGT,XFELD,SAP,Auto-linked via description
field_alias,CC indicator is fixed,MM_MARC_CCFIX,XFELD,SAP,Auto-linked via description
field_alias,Period of adjustment for planned independent requirements,MM_MARC_RESVP,RESVP,SAP,Auto-linked via description
field_alias,"Unit of Mearsure Group (Oil, Natural Gas,...)",MM_MARC_UOMGR,OIB_UOMGR,SAP,Auto-linked via description
field_alias,"Conversion Group (Oil, Natural Gas,..)",MM_MARC_UMRSL,OIB_UMRSL,SAP,Auto-linked via description
field_alias,Air Bouyancy Factor,MM_MARC_ABFAC,OIL_ABFAC,SAP,Auto-linked via description
